ID;PROVINCE;NAME;LONGITUDE;LATITUDE
1010014;1;Alegría-Dulantzi;-2,51243731;42,83981158
1010029;1;Amurrio;-3,00007326;43,05427776
1010035;1;Aramaio;-2,56540037;43,05119653
1010040;1;Artziniega;-3,12791718;43,12084358
1010066;1;Armiñón;-2,87183475;42,72326199
1010088;1;Arratzua-Ubarrundia;-2,63878816;42,89116171
1010091;1;Asparrena;-2,31670754;42,88968768
1010105;1;Ayala/Aiara;-3,04306746;43,07768283
1010112;1;Baños de Ebro/Mañueta;-2,67863583;42,52925602
1010133;1;Barrundia;-2,49407452;42,91537538
1010148;1;Berantevilla;-2,85971414;42,68227191
1010164;1;Bernedo;-2,49825439;42,62676989
1010170;1;Campezo/Kanpezu;-2,35207693;42,66971209
1010186;1;Zigoitia;-2,73033002;42,96210609
1010199;1;Kripan;-2,51621636;42,59082439
1010203;1;Kuartango;-2,88438243;42,87006411
1010210;1;Elburgo/Burgelu;-2,545933;42,850282
1010225;1;Elciego;-2,61723872;42,51420738
1010231;1;Elvillar/Bilar;-2,54441267;42,56842577
1010278;1;Iruraiz-Gauna;-2,475996232;42,83131017
1010284;1;Labastida/Bastida;-2,793199;42,590217
1010301;1;Lagrán;-2,58423377;42,62621464
1010318;1;Laguardia;-2,58411693;42,55236655
1010323;1;Lanciego/Lantziego;-2,51278162;42,5624416
1010339;1;Lapuebla de Labarca;-2,57209001;42,49441468
1010344;1;Leza;-2,63459428;42,56469687
1010360;1;Laudio/Llodio;-2,96256495;43,1425188
1010376;1;Arraia-Maeztu;-2,444299;42,738527
1010395;1;Moreda de Álava/Moreda Araba;-2,40841718;42,52479167
1010416;1;Navaridas;-2,62479544;42,5450594
1010421;1;Okondo;-3,019026823;43,1615513
1010437;1;Oyón-Oion;-2,436788;42,506067
1010442;1;Peñacerrada-Urizaharra;-2,71402821;42,64417512
1010468;1;Erriberagoitia/Ribera Alta;-2,91080642;42,80074682
1010474;1;Ribera Baja/Erriberabeitia;-2,91704002;42,71339792
1010493;1;Añana;-2,98601634;42,8012318
1010513;1;Agurain/Salvatierra;-2,389753;42,850452
1010528;1;Samaniego;-2,67904862;42,56735197
1010534;1;San Millán/Donemiliaga;-2,37748902;42,87382571
1010549;1;Urkabustaiz;-2,90661046;42,95304046
1010552;1;Valdegovía/Gaubea;-3,09884417;42,84756896
1010565;1;Harana/Valle de Arana;-2,33104687;42,75289194
1010571;1;Villabuena de Álava/Eskuernaga;-2,66452938;42,54857804
1010587;1;Legutio;-2,64255929;42,9798744
1010590;1;Vitoria-Gasteiz;-2,67275685;42,85058789
1010604;1;Yécora/Iekora;-2,4700849;42,56923117
1010611;1;Zalduondo;-2,34650825;42,88580971
1010626;1;Zambrana;-2,87806502;42,66112968
1010632;1;Zuia;-2,81862854;42,95597763
1019015;1;Iruña Oka/Iruña de Oca;-2,8147543;42,81819126
1019020;1;Lantarón;-2,96649719;42,71657557
1020019;2;Abengibre;-1,54384487;39,2100078
1020024;2;Alatoz;-1,36097604;39,09494843
1020030;2;Albacete;-1,85574745;38,99588053
1020045;2;Albatana;-1,52275248;38,5708754
1020058;2;Alborea;-1,39670449;39,27835442
1020061;2;Alcadozo;-1,9802275;38,6489758
1020077;2;Alcalá del Júcar;-1,42932697;39,1932018
1020083;2;Alcaraz;-2,49034957;38,66425104
1020096;2;Almansa;-1,09414681;38,86968811
1020100;2;Alpera;-1,23080245;38,95969094
1020117;2;Ayna;-2,07053831;38,55217746
1020122;2;Balazote;-2,15096732;38,88396156
1020138;2;Balsa de Ves;-1,19650012;39,26461253
1020143;2;El Ballestero;-2,45508633;38,84252196
1020156;2;Barrax;-2,20045637;39,0456106
1020169;2;Bienservida;-2,61184243;38,51602097
1020175;2;Bogarra;-2,21253636;38,58025427
1020181;2;Bonete;-1,34830324;38,86950589
1020194;2;El Bonillo;-2,54023691;38,95012362
1020208;2;Carcelén;-1,30876708;39,10231176
1020215;2;Casas de Juan Núñez;-1,55799035;39,10160749
1020220;2;Casas de Lázaro;-2,23922378;38,7705758
1020236;2;Casas de Ves;-1,33454992;39,25946122
1020241;2;Casas-Ibáñez;-1,47129143;39,28701686
1020254;2;Caudete;-0,9886912;38,70573009
1020267;2;Cenizate;-1,66113349;39,30332101
1020273;2;Corral-Rubio;-1,4608525;38,83500072
1020289;2;Cotillas;-2,50574545;38,43135915
1020292;2;Chinchilla de Monte-Aragón;-1,72602643;38,9210968
1020306;2;Elche de la Sierra;-2,04781376;38,44790893
1020313;2;Férez;-2,00953934;38,35567013
1020328;2;Fuensanta;-2,06725219;39,24466001
1020334;2;Fuente-Álamo;-1,43170411;38,69314229
1020349;2;Fuentealbilla;-1,54879364;39,26773579
1020352;2;La Gineta;-1,99784496;39,11387916
1020365;2;Golosalvo;-1,63626863;39,23996013
1020371;2;Hellín;-1,70344921;38,51218953
1020387;2;La Herrera;-2,12637236;38,9621774
1020390;2;Higueruela;-1,44535609;38,96455026
1020404;2;Hoya-Gonzalo;-1,55687053;38,95787352
1020411;2;Jorquera;-1,52061391;39,17457441
1020426;2;Letur;-2,10096881;38,36632081
1020432;2;Lezuza;-2,35387427;38,94878996
1020447;2;Liétor;-1,95479319;38,54083745
1020450;2;Madrigueras;-1,7997012;39,23680339
1020463;2;Mahora;-1,72481837;39,21303088
1020479;2;Masegoso;-2,31511768;38,71877813
1020485;2;Minaya;-2,31961973;39,27118701
1020498;2;Molinicos;-2,23898151;38,46778179
1020501;2;Montalvos;-2,02769341;39,16721439
1020518;2;Montealegre del Castillo;-1,32487672;38,78717469
1020523;2;Motilleja;-1,79025762;39,17948885
1020539;2;Munera;-2,4830388;39,03954575
1020544;2;Navas de Jorquera;-1,7189485;39,28099513
1020557;2;Nerpio;-2,30224029;38,14824043
1020560;2;Ontur;-1,49888166;38,61472661
1020576;2;Ossa de Montiel;-2,74272664;38,96201035
1020582;2;Paterna del Madera;-2,34555766;38,59729435
1020595;2;Peñascosa;-2,41040499;38,67153536
1020609;2;Peñas de San Pedro;-2,00212787;38,72688881
1020616;2;Pétrola;-1,55549981;38,82629814
1020621;2;Povedilla;-2,60393627;38,70163971
1020637;2;Pozohondo;-1,91133356;38,721122
1020642;2;Pozo-Lorente;-1,50647855;39,07663024
1020655;2;Pozuelo;-2,10117384;38,80969625
1020668;2;La Recueja;-1,48988779;39,17688319
1020674;2;Riópar;-2,41839311;38,4998099
1020680;2;Robledo;-2,44882682;38,75778452
1020693;2;La Roda;-2,15924796;39,20706504
1020707;2;Salobre;-2,55057256;38,59195258
1020714;2;San Pedro;-2,186211;38,82654004
1020729;2;Socovos;-1,98469065;38,33202632
1020735;2;Tarazona de la Mancha;-1,91280979;39,26539647
1020740;2;Tobarra;-1,69282296;38,5922733
1020753;2;Valdeganga;-1,67646922;39,13545152
1020766;2;Vianos;-2,50149079;38,632307
1020772;2;Villa de Ves;-1,25897631;39,22231541
1020788;2;Villalgordo del Júcar;-2,06309183;39,29598679
1020791;2;Villamalea;-1,59908353;39,36160785
1020805;2;Villapalacios;-2,63505947;38,57467359
1020812;2;Villarrobledo;-2,60714311;39,26755792
1020827;2;Villatoya;-1,33858599;39,33385264
1020833;2;Villavaliente;-1,45799642;39,12645758
1020848;2;Villaverde de Guadalimar;-2,518480636;38,456169
1020851;2;Viveros;-2,57590915;38,77363475
1020864;2;Yeste;-2,31896;38,3668
1029010;2;Pozo Cañada;-1,73622317;38,801361
1030015;3;l'Atzúbia;-0,15173035;38,84743029
1030020;3;Agost;-0,63891979;38,43949316
1030036;3;Agres;-0,51595543;38,78000404
1030041;3;Aigües;-0,36258669;38,49887092
1030054;3;Albatera;-0,86792141;38,17894636
1030067;3;Alcalalí;-0,04160798;38,74965349
1030073;3;Alcosser;-0,40197036;38,79447224
1030089;3;Alcoleja;-0,33100925;38,67548564
1030092;3;Alcoi/Alcoy;-0,473163128;38,69764173
1030106;3;Alfafara;-0,55552339;38,77274828
1030113;3;l'Alfàs del Pi;-0,1026002;38,58009496
1030128;3;Algorfa;-0,79568423;38,08681637
1030134;3;Algueña;-1,00303745;38,33800138
1030149;3;Alacant/Alicante;-0,4831832;38,34548705
1030152;3;Almoradí;-0,79201713;38,10977991
1030165;3;Almudaina;-0,35370678;38,76155764
1030171;3;l'Alqueria d'Asnar;-0,42552267;38,77311802
1030187;3;Altea;-0,05144236;38,59892497
1030190;3;Aspe;-0,76849107;38,34577266
1030204;3;Balones;-0,34237388;38,73701039
1030211;3;Banyeres de Mariola;-0,65685684;38,71635902
1030226;3;Benasau;-0,34261264;38,68991329
1030232;3;Beneixama;-0,76676743;38,70018533
1030247;3;Benejúzar;-0,83819517;38,07806375
1030250;3;Benferri;-0,9622579;38,14179352
1030263;3;Beniarbeig;-0,00130364;38,82193219
1030279;3;Beniardà;-0,21600764;38,68343356
1030285;3;Beniarrés;-0,37904234;38,82007885
1030298;3;Benigembla;-0,10982699;38,75633514
1030302;3;Benidoleig;-0,03173239;38,791917
1030319;3;Benidorm;-0,1306853;38,53427136
1030324;3;Benifallim;-0,39922559;38,66273419
1030330;3;Benifato;-0,22888967;38,67369418
1030345;3;Benijófar;-0,73828051;38,0808408
1030358;3;Benilloba;-0,3908201;38,69955909
1030361;3;Benillup;-0,3789958;38,75380301
1030377;3;Benimantell;-0,20984798;38,67659254
1030383;3;Benimarfull;-0,39099875;38,77584801
1030396;3;Benimassot;-0,291855;38,74905825
1030400;3;Benimeli;-0,04146491;38,82296616
1030417;3;Benissa;0,05043358;38,7151969
1030422;3;el Poble Nou de Benitatxell/Benitachell;0,144742727;38,73241632
1030438;3;Biar;-0,76597374;38,62996229
1030443;3;Bigastro;-0,89528476;38,06301558
1030456;3;Bolulla;-0,11168494;38,67657681
1030469;3;Busot;-0,42050568;38,4819618
1030475;3;Calp;0,04453809;38,64526261
1030481;3;Callosa d'en Sarrià;-0,12235041;38,65164066
1030494;3;Callosa de Segura;-0,87933854;38,12258136
1030507;3;el Campello;-0,40086509;38,42754724
1030514;3;el Camp de Mirra/Campo de Mirra;-0,778961778;38,68728729
1030529;3;Cañada;-0,80952172;38,67518917
1030535;3;Castalla;-0,67026538;38,59657643
1030540;3;Castell de Castells;-0,19391054;38,72499704
1030553;3;Catral;-0,80464175;38,15964959
1030566;3;Cocentaina;-0,44022067;38,74541202
1030572;3;Confrides;-0,26810894;38,68353731
1030588;3;Cox;-0,88437585;38,13972138
1030591;3;Crevillent;-0,80855322;38,24881414
1030605;3;Quatretondeta;-0,31641906;38,72386675
1030612;3;Daya Nueva;-0,76103525;38,11371672
1030627;3;Daya Vieja;-0,73805702;38,1047248
1030633;3;Dénia;0,10661934;38,84122705
1030648;3;Dolores;-0,76969869;38,13897736
1030651;3;Elx/Elche;-0,698854923;38,26536234
1030664;3;Elda;-0,79611046;38,47878894
1030670;3;Fageca;-0,26771337;38,73467536
1030686;3;Famorca;-0,24604552;38,73219338
1030699;3;Finestrat;-0,2117688;38,56697349
1030703;3;Formentera del Segura;-0,74649853;38,08423377
1030710;3;Gata de Gorgos;0,08427495;38,7732101
1030725;3;Gaianes;-0,40755768;38,81311114
1030731;3;Gorga;-0,35671735;38,71833445
1030746;3;Granja de Rocamora;-0,89001674;38,15262779
1030759;3;el Castell de Guadalest;-0,19735239;38,67694213
1030762;3;Guardamar del Segura;-0,65477035;38,08988071
1030778;3;el Fondó de les Neus/Hondón de las Nieves;-0,85486637;38,30855695
1030784;3;Hondón de los Frailes;-0,92699487;38,27358559
1030797;3;Ibi;-0,57466482;38,62745682
1030801;3;Jacarilla;-0,86635637;38,06070041
1030818;3;Xaló;-0,01192072;38,74069906
1030823;3;Xàbia/Jávea;0,163523555;38,78906246
1030839;3;Xixona/Jijona;-0,507189631;38,53941113
1030844;3;l'Orxa/Lorcha;-0,311838984;38,84540041
1030857;3;Llíber;0,006304;38,74347137
1030860;3;Millena;-0,36337482;38,73087323
1030882;3;Monforte del Cid;-0,72989187;38,37928097
1030895;3;Monòver/Monóvar;-0,839000344;38,43694476
1030909;3;Mutxamel;-0,44522331;38,41368396
1030916;3;Murla;-0,08306874;38,75958883
1030921;3;Muro de Alcoy;-0,4357044;38,77998192
1030937;3;Novelda;-0,76539782;38,38606382
1030942;3;la Nucia;-0,12289748;38,61761623
1030955;3;Ondara;0,01764367;38,82692459
1030968;3;Onil;-0,6740463;38,62952092
1030974;3;Orba;-0,06371253;38,78039233
1030980;3;Orxeta;-0,2618598;38,56400384
1030993;3;Orihuela;-0,949954565;38,08522582
1031007;3;Parcent;-0,06446788;38,74571695
1031014;3;Pedreguer;0,03432468;38,7935383
1031029;3;Pego;-0,11803172;38,84201714
1031035;3;Penàguila;-0,35881625;38,67944195
1031040;3;Petrer;-0,76953712;38,48480043
1031053;3;el Pinós/Pinoso;-1,04195399;38,40441177
1031066;3;Planes;-0,34478535;38,78583429
1031072;3;Polop;-0,12654723;38,62255314
1031091;3;Rafal;-0,84889051;38,10480713
1031105;3;el Ràfol d'Almúnia;-0,05280018;38,82066727
1031112;3;Redován;-0,90524865;38,1140353
1031127;3;Relleu;-0,31086389;38,58727823
1031133;3;Rojales;-0,7231866;38,08892037
1031148;3;la Romana;-0,8960138;38,36742371
1031151;3;Sagra;-0,06512199;38,81142807
1031164;3;Salinas;-0,91278122;38,52006995
1031170;3;Sanet y Negrals;-0,03373355;38,81916633
1031186;3;San Fulgencio;-0,718882252;38,11200673
1031199;3;Sant Joan d'Alacant;-0,43660694;38,40151192
1031203;3;San Miguel de Salinas;-0,78930554;37,97713811
1031210;3;Santa Pola;-0,55528061;38,1931155
1031225;3;Sant Vicent del Raspeig/San Vicente del Raspeig;-0,522215366;38,39603599
1031231;3;Sax;-0,81692328;38,53849557
1031246;3;Sella;-0,27218087;38,60812245
1031259;3;Senija;0,04175328;38,72826598
1031278;3;Tàrbena;-0,1019394;38,69363337
1031284;3;Teulada;0,10231946;38,72911733
1031297;3;Tibi;-0,57799241;38,53125236
1031301;3;Tollos;-0,27417974;38,75700785
1031318;3;Tormos;-0,0723226;38,80205024
1031323;3;la Torre de les Maçanes/Torremanzanas;-0,419974923;38,60749575
1031339;3;Torrevieja;-0,68302608;37,97775873
1031344;3;la Vall d'Alcalà;-0,25201489;38,79456237
1031357;3;la Vall d'Ebo;-0,15985139;38,80574426
1031360;3;la Vall de Gallinera;-0,22174105;38,82200923
1031376;3;la Vall de Laguar;-0,10944662;38,77743427
1031382;3;el Verger;0,01012098;38,84290338
1031395;3;la Vila Joiosa/Villajoyosa;-0,232622623;38,50511374
1031409;3;Villena;-0,86138343;38,62963811
1039016;3;els Poblets;0,01680187;38,85116436
1039021;3;Pilar de la Horadada;-0,79242783;37,86372554
1039037;3;Los Montesinos;-0,74364774;38,02749921
1039042;3;San Isidro;-0,83836588;38,17123285
1040010;4;Abla;-2,77953953;37,1412099
1040025;4;Abrucena;-2,7974669;37,13218285
1040031;4;Adra;-3,02330257;36,74868325
1040046;4;Albanchez;-2,18135854;37,28686167
1040059;4;Alboloduy;-2,62168571;37,03339629
1040062;4;Albox;-2,146835459;37,38967753
1040078;4;Alcolea;-2,96066637;36,97361957
1040084;4;Alcóntar;-2,59756879;37,33611796
1040097;4;Alcudia de Monteagud;-2,26678969;37,23587193
1040101;4;Alhabia;-2,58702093;36,98991242
1040118;4;Alhama de Almería;-2,56977648;36,95718281
1040123;4;Alicún;-2,60215517;36,96671607
1040139;4;Almería;-2,46413188;36,83892362
1040144;4;Almócita;-2,78984397;37,00274251
1040157;4;Alsodux;-2,59464638;37,00135999
1040160;4;Antas;-1,91715315;37,24459175
1040176;4;Arboleas;-2,0754646;37,35116011
1040182;4;Armuña de Almanzora;-2,41135555;37,34982202
1040195;4;Bacares;-2,45318749;37,26120059
1040209;4;Bayárcal;-2,99562617;37,03018267
1040216;4;Bayarque;-2,43594364;37,33068864
1040221;4;Bédar;-1,98182232;37,19030833
1040237;4;Beires;-2,79152516;37,01264326
1040242;4;Benahadux;-2,455766;36,925792
1040268;4;Benitagla;-2,23834784;37,23123941
1040274;4;Benizalón;-2,24165602;37,2118904
1040280;4;Bentarique;-2,61889692;36,98631438
1040293;4;Berja;-2,94948207;36,84732147
1040307;4;Canjáyar;-2,73944378;37,01006973
1040314;4;Cantoria;-2,19324978;37,35219371
1040329;4;Carboneras;-1,89349648;36,99742391
1040335;4;Castro de Filabres;-2,43912676;37,18484936
1040340;4;Cóbdar;-2,21001778;37,26157453
1040353;4;Cuevas del Almanzora;-1,880632167;37,29705933
1040366;4;Chercos;-2,258064172;37,26711184
1040372;4;Chirivel;-2,26658541;37,59512473
1040388;4;Dalías;-2,87111055;36,82078429
1040412;4;Enix;-2,60175846;36,8769393
1040433;4;Felix;-2,65861622;36,86898567
1040448;4;Fines;-2,263101772;37,3587942
1040451;4;Fiñana;-2,84178852;37,17135438
1040464;4;Fondón;-2,85918906;36,97993167
1040470;4;Gádor;-2,49279322;36,9530923
1040486;4;Los Gallardos;-1,9417002;37,17027055
1040499;4;Garrucha;-1,82347743;37,1797194
1040502;4;Gérgal;-2,53905331;37,12083904
1040519;4;Huécija;-2,60994487;36,96802203
1040524;4;Huércal de Almería;-2,441637878;36,87874536
1040530;4;Huércal-Overa;-1,94352848;37,39055009
1040545;4;Íllar;-2,63886001;36,9849617
1040558;4;Instinción;-2,65979091;36,99319077
1040561;4;Laroya;-2,3320851;37,29604768
1040577;4;Láujar de Andarax;-2,88903331;36,99456726
1040583;4;Líjar;-2,21999131;37,29501881
1040596;4;Lubrín;-2,06592032;37,21648353
1040600;4;Lucainena de las Torres;-2,2011865;37,0402677
1040617;4;Lúcar;-2,42494356;37,40081642
1040622;4;Macael;-2,30432229;37,33233031
1040638;4;María;-2,16479793;37,7115544
1040643;4;Mojácar;-1,85016798;37,14008707
1040656;4;Nacimiento;-2,64792293;37,10502345
1040669;4;Níjar;-2,206606998;36,96577831
1040675;4;Ohanes;-2,74552024;37,03829786
1040681;4;Olula de Castro;-2,47387144;37,17517469
1040694;4;Olula del Río;-2,298036055;37,35213746
1040708;4;Oria;-2,29602131;37,48360163
1040715;4;Padules;-2,77409853;36,99862987
1040720;4;Partaloa;-2,2262643;37,40605456
1040736;4;Paterna del Río;-2,95313089;37,02162718
1040741;4;Pechina;-2,44105175;36,91567505
1040754;4;Pulpí;-1,745159;37,41211031
1040767;4;Purchena;-2,36166335;37,34731041
1040773;4;Rágol;-2,68123514;36,9953238
1040789;4;Rioja;-2,46389912;36,94267969
1040792;4;Roquetas de Mar;-2,6150576;36,76467854
1040806;4;Santa Cruz de Marchena;-2,60298289;37,01700109
1040813;4;Santa Fe de Mondújar;-2,5313124;36,97425446
1040828;4;Senés;-2,34726177;37,20447008
1040834;4;Serón;-2,50991257;37,34295293
1040849;4;Sierro;-2,39864285;37,32144567
1040852;4;Somontín;-2,38745675;37,39094721
1040865;4;Sorbas;-2,124113;37,09821538
1040871;4;Suflí;-2,39014365;37,33823085
1040887;4;Tabernas;-2,39150625;37,04984427
1040890;4;Taberno;-2,07770837;37,46930863
1040904;4;Tahal;-2,28473564;37,22770702
1040911;4;Terque;-2,5960885;36,98374179
1040926;4;Tíjola;-2,43885542;37,34438543
1040932;4;Turre;-1,89478231;37,15219777
1040947;4;Turrillas;-2,26512269;37,0299004
1040950;4;Uleila del Campo;-2,2035137;37,18525562
1040963;4;Urrácal;-2,36518023;37,39750865
1040979;4;Velefique;-2,40192493;37,19492499
1040985;4;Vélez-Blanco;-2,09608111;37,69085853
1040998;4;Vélez-Rubio;-2,07415558;37,64799415
1041002;4;Vera;-1,86877507;37,24675325
1041019;4;Viator;-2,42781271;36,88906423
1041024;4;Vícar;-2,64392746;36,83084658
1041030;4;Zurgena;-2,03993235;37,34234106
1049011;4;Las Tres Villas;-2,71216116;37,13516947
1049026;4;El Ejido;-2,81490838;36,77576137
1049032;4;La Mojonera;-2,68308803;36,75456705
1049047;4;Balanegra;-2,90884074;36,74594326
1050013;5;Adanero;-4,60377542;40,94423557
1050028;5;La Adrada;-4,63746033;40,30136381
1050052;5;Albornos;-4,88627099;40,83545261
1050071;5;Aldeanueva de Santa Cruz;-5,41959204;40,38196006
1050087;5;Aldeaseca;-4,81751947;41,04920154
1050104;5;La Aldehuela;-5,408369;40,410172
1050126;5;Amavida;-5,06123239;40,57148196
1050132;5;El Arenal;-5,08685361;40,26521196
1050147;5;Arenas de San Pedro;-5,0911461;40,20868842
1050150;5;Arevalillo;-5,37199751;40,58706309
1050163;5;Arévalo;-4,71892472;41,06550483
1050179;5;Aveinte;-4,83760071;40,78314581
1050185;5;Avellaneda;-5,38806013;40,38865969
1050198;5;Ávila;-4,69771277;40,65586958
1050219;5;El Barco de Ávila;-5,52704093;40,35576349
1050224;5;El Barraco;-4,64114216;40,47607893
1050230;5;Barromán;-4,93135736;41,06568002
1050245;5;Becedas;-5,63456079;40,40515651
1050258;5;Becedillas;-5,33091124;40,53862676
1050261;5;Bercial de Zapardiel;-4,97072941;41,04621476
1050277;5;Las Berlanas;-4,76116873;40,80356051
1050296;5;Bernuy-Zapardiel;-4,94334789;40,97602472
1050300;5;Berrocalejo de Aragona;-4,5922361;40,69953051
1050338;5;Blascomillán;-5,08872691;40,8016527
1050343;5;Blasconuño de Matacabras;-4,98988245;41,12387142
1050356;5;Blascosancho;-4,63734676;40,87824933
1050369;5;El Bohodón;-4,72983798;40,91626371
1050375;5;Bohoyo;-5,44265278;40,31665496
1050381;5;Bonilla de la Sierra;-5,26499051;40,53083069
1050394;5;Brabos;-4,93950653;40,78034277
1050408;5;Bularros;-4,86504123;40,72400997
1050415;5;Burgohondo;-4,78592781;40,41614328
1050420;5;Cabezas de Alambre;-4,84057883;40,94315804
1050436;5;Cabezas del Pozo;-4,95481242;41,00123218
1050441;5;Cabezas del Villar;-5,21188659;40,71627838
1050454;5;Cabizuela;-4,80129441;40,90118972
1050467;5;Canales;-4,90117313;41,00396705
1050473;5;Candeleda;-5,23914852;40,15248281
1050489;5;Cantiveros;-4,95618555;40,95192842
1050492;5;Cardeñosa;-4,74363401;40,74228434
1050512;5;La Carrera;-5,55514674;40,34733577
1050527;5;Casas del Puerto;-5,19835696;40,52856873
1050533;5;Casasola;-4,82825364;40,66685716
1050548;5;Casavieja;-4,7658077;40,27929676
1050551;5;Casillas;-4,57233428;40,32320357
1050564;5;Castellanos de Zapardiel;-4,90890242;41,08471768
1050570;5;Cebreros;-4,46439928;40,45477868
1050586;5;Cepeda la Mora;-5,04919741;40,45915722
1050599;5;Cillán;-4,97799497;40,70436552
1050603;5;Cisla;-5,01322747;40,96529531
1050610;5;La Colilla;-4,76650196;40,64673944
1050625;5;Collado de Contreras;-4,93002136;40,8877304
1050631;5;Collado del Mirón;-5,35355748;40,55448986
1050646;5;Constanzana;-4,87406351;40,93842104
1050659;5;Crespos;-4,96994627;40,87320139
1050662;5;Cuevas del Valle;-5,00939452;40,29420346
1050678;5;Chamartín;-4,95811175;40,70161495
1050697;5;Donjimeno;-4,84498084;40,96004917
1050701;5;Donvidas;-4,80472375;41,08863948
1050723;5;Espinosa de los Caballeros;-4,65097435;41,00911924
1050739;5;Flores de Ávila;-5,07809713;40,93420293
1050744;5;Fontiveros;-4,96743565;40,9302718
1050757;5;Fresnedilla;-4,62111813;40,2319559
1050760;5;El Fresno;-4,75728726;40,6141894
1050776;5;Fuente el Saúz;-4,90922087;40,97751384
1050782;5;Fuentes de Año;-4,89800749;41,01754859
1050795;5;Gallegos de Altamiros;-4,90142455;40,70564361
1050809;5;Gallegos de Sobrinos;-5,111145;40,716598
1050816;5;Garganta del Villar;-5,10523822;40,44970815
1050821;5;Gavilanes;-4,85383975;40,27685672
1050837;5;Gemuño;-4,78230282;40,59292508
1050842;5;Gilbuena;-5,60883757;40,4142884
1050855;5;Gil García;-5,59614999;40,29722194
1050868;5;Gimialcón;-5,12294363;40,87731373
1050874;5;Gotarrendura;-4,73909452;40,82713572
1050880;5;Grandes y San Martín;-4,95877717;40,75500242
1050893;5;Guisando;-5,14011248;40,22196303
1050907;5;Gutierre-Muñoz;-4,63649134;40,98269875
1050929;5;Hernansancho;-4,73033726;40,85748892
1050935;5;Herradón de Pinares;-4,56022994;40,56531144
1050940;5;Herreros de Suso;-5,03849366;40,80253351
1050953;5;Higuera de las Dueñas;-4,60112267;40,23788276
1050966;5;La Hija de Dios;-4,97266473;40,5338715
1050972;5;La Horcajada;-5,46643139;40,43530535
1050991;5;Horcajo de las Torres;-5,09061991;41,06488191
1051005;5;El Hornillo;-5,10365524;40,2499538
1051012;5;Hoyocasero;-4,97560667;40,39950776
1051027;5;El Hoyo de Pinares;-4,4227064;40,50212632
1051033;5;Hoyorredondo;-5,40982245;40,46235174
1051048;5;Hoyos del Collado;-5,19937502;40,35870192
1051051;5;Hoyos del Espino;-5,17905228;40,36204127
1051064;5;Hoyos de Miguel Muñoz;-5,06690238;40,3934329
1051070;5;Hurtumpascual;-5,1109785;40,69275778
1051086;5;Junciana;-5,55741457;40,41102429
1051099;5;Langa;-4,8591111;41,00755363
1051103;5;Lanzahíta;-4,93695407;40,20367903
1051125;5;El Losar del Barco;-5,53901427;40,39240577
1051131;5;Los Llanos de Tormes;-5,49867436;40,32831194
1051146;5;Madrigal de las Altas Torres;-4,9983297;41,08975855
1051159;5;Maello;-4,5098191;40,8110326
1051162;5;Malpartida de Corneja;-5,35099316;40,52069073
1051178;5;Mamblas;-5,00984865;41,01919223
1051184;5;Mancera de Arriba;-5,14830175;40,79092914
1051197;5;Manjabálago y Ortigosa de Rioalmar;-5,07671016;40,6643022
1051201;5;Marlín;-4,82937834;40,71276225
1051218;5;Martiherrero;-4,78179568;40,67393415
1051223;5;Martínez;-5,34692026;40,63081246
1051239;5;Mediana de Voltoya;-4,56260008;40,70062006
1051244;5;Medinilla;-5,61826337;40,43974687
1051257;5;Mengamuñoz;-4,99909673;40,50080697
1051260;5;Mesegar de Corneja;-5,3015071;40,50157206
1051276;5;Mijares;-4,83846916;40,29776767
1051282;5;Mingorría;-4,6651746;40,75102765
1051295;5;El Mirón;-5,40518728;40,53167299
1051309;5;Mironcillo;-4,82534856;40,55495884
1051316;5;Mirueña de los Infanzones;-5,09371737;40,73749901
1051321;5;Mombeltrán;-5,01788793;40,26016615
1051337;5;Monsalupe;-4,78130421;40,76920147
1051342;5;Moraleja de Matacabras;-4,95709677;41,10730121
1051355;5;Muñana;-5,01464764;40,59096044
1051368;5;Muñico;-5,02790731;40,70662475
1051380;5;Muñogalindo;-4,90139731;40,60386238
1051393;5;Muñogrande;-4,92142682;40,82157685
1051407;5;Muñomer del Peco;-4,88046515;40,8595712
1051414;5;Muñopepe;-4,82058269;40,63359439
1051429;5;Muñosancho;-5,03504576;40,92197306
1051435;5;Muñotello;-5,04068939;40,54269682
1051440;5;Narrillos del Álamo;-5,46669469;40,56705525
1051453;5;Narrillos del Rebollar;-4,96587472;40,66491971
1051472;5;Narros del Castillo;-5,0596323;40,85896048
1051488;5;Narros del Puerto;-4,98967711;40,5406329
1051491;5;Narros de Saldueña;-4,86950561;40,87487342
1051511;5;Navacepedilla de Corneja;-5,1843499;40,4858388
1051526;5;Nava de Arévalo;-4,7763084;40,97853053
1051532;5;Nava del Barco;-5,54153356;40,29330109
1051547;5;Navadijos;-5,08356359;40,42559007
1051550;5;Navaescurial;-5,27677503;40,47160594
1051563;5;Navahondilla;-4,49364928;40,32528223
1051579;5;Navalacruz;-4,93221308;40,43997747
1051585;5;Navalmoral;-4,7632382;40,45986732
1051598;5;Navalonguilla;-5,49815864;40,27760913
1051602;5;Navalosa;-4,93118074;40,40182635
1051619;5;Navalperal de Pinares;-4,4091325;40,59448598
1051624;5;Navalperal de Tormes;-5,30007964;40,35287936
1051630;5;Navaluenga;-4,70814773;40,41273328
1051645;5;Navaquesera;-4,9087644;40,42502608
